"id","order_id","product_id","quantity","discount"
4225,"CA-2016-126004","OFF-BI-10004656",1,0.20
4226,"CA-2016-126004","OFF-ST-10000676",2,0.00
4227,"CA-2016-126004","OFF-ST-10001418",3,0.00
4228,"CA-2016-126004","FUR-FU-10001602",3,0.00
4229,"CA-2016-126102","OFF-BI-10004318",2,0.20
4230,"CA-2016-126158","FUR-FU-10000073",9,0.00
4231,"CA-2016-126158","OFF-BI-10002498",8,0.20
4232,"CA-2016-126158","FUR-FU-10004864",4,0.00
4233,"CA-2016-126158","FUR-CH-10002602",2,0.20
4234,"CA-2016-126165","FUR-TA-10001676",2,0.20
4235,"CA-2016-126270","OFF-EN-10004386",3,0.00
4236,"CA-2016-126270","OFF-BI-10002764",7,0.20
4237,"CA-2016-126284","OFF-BI-10004828",5,0.00
4238,"CA-2016-126529","TEC-PH-10000148",2,0.40
4239,"CA-2016-126529","OFF-PA-10001166",3,0.20
4240,"CA-2016-126529","OFF-PA-10003656",3,0.20
4241,"CA-2016-126543","FUR-FU-10002445",2,0.20
4242,"CA-2016-126613","OFF-ST-10001325",2,0.20
4243,"CA-2016-126627","OFF-BI-10001597",2,0.80
4244,"CA-2016-126627","FUR-FU-10004963",4,0.60
4245,"CA-2016-126732","FUR-TA-10001539",3,0.20
4246,"CA-2016-126732","OFF-BI-10001553",1,0.20
4247,"CA-2016-126732","OFF-AR-10004752",7,0.00
4248,"CA-2016-126732","TEC-PH-10001530",4,0.20
4249,"CA-2016-126732","OFF-ST-10000321",3,0.00
4250,"CA-2016-126732","FUR-FU-10001889",9,0.00
4251,"CA-2016-126795","OFF-BI-10001989",2,0.20
4252,"CA-2016-126809","OFF-BI-10003712",9,0.20
4253,"CA-2016-126858","FUR-FU-10000448",2,0.00
4254,"CA-2016-126935","OFF-BI-10004817",1,0.20
4255,"CA-2016-127138","FUR-CH-10003746",3,0.20
4256,"CA-2016-127138","OFF-ST-10002756",5,0.00
4257,"CA-2016-127138","OFF-AP-10003842",5,0.00
4258,"CA-2016-127138","OFF-EN-10004459",4,0.00
4259,"CA-2016-127194","OFF-PA-10000659",9,0.00
4260,"CA-2016-127208","OFF-AP-10002118",1,0.00
4261,"CA-2016-127208","OFF-BI-10002309",3,0.00
4262,"CA-2016-127236","FUR-BO-10004015",5,0.50
4263,"CA-2016-127236","TEC-PH-10000141",4,0.40
4264,"CA-2016-127243","OFF-ST-10002301",2,0.20
4265,"CA-2016-127243","OFF-BI-10003166",2,0.70
4266,"CA-2016-127243","FUR-CH-10002647",7,0.30
4267,"CA-2016-127243","TEC-PH-10004539",3,0.40
4268,"CA-2016-127243","OFF-FA-10004076",8,0.20
4269,"CA-2016-127250","OFF-AR-10003394",3,0.00
4270,"CA-2016-127369","OFF-ST-10003306",5,0.00
4271,"CA-2016-127642","OFF-PA-10000565",2,0.00
4272,"CA-2016-127649","TEC-MA-10001972",3,0.20
4273,"CA-2016-127670","FUR-TA-10001095",4,0.00
4274,"CA-2016-127698","TEC-PH-10003811",9,0.20
4275,"CA-2016-127761","TEC-PH-10003691",7,0.00
4276,"CA-2016-127761","OFF-BI-10002557",1,0.20
4277,"CA-2016-127775","TEC-AC-10002402",3,0.00
4278,"CA-2016-127985","FUR-FU-10003274",4,0.00
4279,"CA-2016-128111","OFF-AR-10000588",2,0.00
4280,"CA-2016-128223","FUR-TA-10001771",7,0.20
4281,"CA-2016-128258","OFF-PA-10004156",1,0.00
4282,"CA-2016-128307","OFF-EN-10003040",1,0.20
4283,"CA-2016-128412","TEC-AC-10003038",5,0.00
4284,"CA-2016-128412","OFF-AP-10000252",3,0.00
4285,"CA-2016-128412","OFF-BI-10001718",3,0.20
4286,"CA-2016-128412","OFF-AP-10002082",3,0.00
4287,"CA-2016-128412","OFF-PA-10001125",4,0.00
4288,"CA-2016-128517","TEC-PH-10002555",2,0.00
4289,"CA-2016-128517","OFF-BI-10000831",2,0.00
4290,"CA-2016-128531","OFF-PA-10000167",3,0.20
4291,"CA-2016-128531","OFF-FA-10002676",3,0.20
4292,"CA-2016-128531","TEC-AC-10003023",2,0.20
4293,"CA-2016-128531","OFF-ST-10001325",5,0.20
4294,"CA-2016-128531","TEC-AC-10002049",3,0.20
4295,"CA-2016-128531","OFF-AR-10003405",3,0.20
4296,"CA-2016-128594","FUR-CH-10001215",4,0.20
4297,"CA-2016-128671","OFF-BI-10003007",2,0.00
4298,"CA-2016-128671","OFF-PA-10001870",5,0.00
4299,"CA-2016-128671","OFF-BI-10003305",7,0.00
4300,"CA-2016-128706","FUR-FU-10004053",2,0.60
4301,"CA-2016-128727","TEC-PH-10003442",4,0.00
4302,"CA-2016-128811","OFF-FA-10000585",3,0.00
4303,"CA-2016-128811","OFF-BI-10000301",4,0.20
4304,"CA-2016-128811","OFF-LA-10003720",3,0.00
4305,"CA-2016-128818","FUR-CH-10002084",4,0.10
4306,"CA-2016-128818","FUR-FU-10001940",8,0.00
4307,"CA-2016-128818","OFF-LA-10003923",3,0.00
4308,"CA-2016-128818","OFF-BI-10000309",7,0.20
4309,"CA-2016-128818","TEC-AC-10001767",5,0.00
4310,"CA-2016-128818","TEC-MA-10000488",5,0.00
4311,"CA-2016-128867","OFF-AR-10000380",2,0.00
4312,"CA-2016-128867","OFF-BI-10003981",6,0.00
4313,"CA-2016-128916","FUR-FU-10000320",4,0.60
4314,"CA-2016-128916","FUR-FU-10001940",3,0.60
4315,"CA-2016-128923","OFF-AR-10000475",1,0.20
4316,"CA-2016-128923","OFF-PA-10002250",2,0.20
4317,"CA-2016-128972","FUR-FU-10003096",4,0.00
4318,"CA-2016-129126","OFF-FA-10000621",6,0.00
4319,"CA-2016-129126","OFF-ST-10004507",1,0.00
4320,"CA-2016-129126","FUR-FU-10002937",4,0.00
4321,"CA-2016-129126","OFF-PA-10001471",2,0.00
4322,"CA-2016-129126","OFF-LA-10003190",2,0.00
4323,"CA-2016-129126","OFF-BI-10000279",2,0.20
4324,"CA-2016-129196","TEC-AC-10002473",3,0.20
4325,"CA-2016-129238","TEC-PH-10004120",1,0.20
4326,"CA-2016-129238","OFF-PA-10002764",5,0.00
4327,"CA-2016-129280","FUR-FU-10001876",2,0.20
4328,"CA-2016-129280","OFF-ST-10002554",5,0.20
4329,"CA-2016-129280","TEC-AC-10003832",5,0.20
4330,"CA-2016-129280","TEC-MA-10003589",3,0.70
4331,"CA-2016-129280","OFF-LA-10000081",2,0.20
4332,"CA-2016-129280","TEC-AC-10002637",3,0.20
4333,"CA-2016-129308","OFF-BI-10001308",5,0.70
4334,"CA-2016-129308","OFF-BI-10001525",5,0.70
4335,"CA-2016-129308","OFF-LA-10002945",2,0.20
4336,"CA-2016-129308","TEC-PH-10002310",1,0.40
4337,"CA-2016-129630","FUR-FU-10000260",3,0.00
4338,"CA-2016-129630","TEC-CO-10003763",5,0.20
4339,"CA-2016-129686","TEC-AC-10001266",6,0.20
4340,"CA-2016-129686","OFF-ST-10004337",2,0.20
4341,"CA-2016-129693","OFF-BI-10002954",2,0.20
4342,"CA-2016-129714","OFF-PA-10001970",2,0.00
4343,"CA-2016-129714","TEC-AC-10000290",1,0.00
4344,"CA-2016-129714","OFF-BI-10004995",4,0.20
4345,"CA-2016-129714","OFF-PA-10001970",4,0.00
4346,"CA-2016-129714","OFF-BI-10002160",1,0.20
4347,"CA-2016-129728","FUR-FU-10003247",8,0.00
4348,"CA-2016-129847","FUR-FU-10000277",2,0.60
4349,"CA-2016-129861","FUR-TA-10003715",3,0.40
4350,"CA-2016-129868","OFF-AR-10001897",3,0.00
4351,"CA-2016-129868","FUR-TA-10003473",3,0.20
4352,"CA-2016-129868","OFF-AP-10004052",2,0.00
4353,"CA-2016-129868","FUR-CH-10003535",3,0.20
4354,"CA-2016-129868","TEC-PH-10002275",2,0.20
4355,"CA-2016-129868","OFF-SU-10000952",2,0.00
4356,"CA-2016-129903","OFF-PA-10004040",4,0.00
4357,"CA-2016-130001","OFF-PA-10002666",5,0.20
4358,"CA-2016-130029","OFF-FA-10001135",2,0.00
4359,"CA-2016-130029","OFF-PA-10000552",2,0.00
4360,"CA-2016-130050","FUR-FU-10001940",3,0.60
4361,"CA-2016-130078","OFF-PA-10003270",2,0.00
4362,"CA-2016-130162","OFF-ST-10001328",6,0.00
4363,"CA-2016-130162","TEC-PH-10002563",3,0.20
4364,"CA-2016-130225","OFF-EN-10000056",2,0.20
4365,"CA-2016-130267","OFF-PA-10002222",7,0.00
4366,"CA-2016-130288","FUR-TA-10002958",2,0.40
4367,"CA-2016-130393","FUR-CH-10002647",5,0.30
4368,"CA-2016-130393","OFF-AP-10004859",4,0.80
4369,"CA-2016-130393","FUR-CH-10004477",2,0.30
4370,"CA-2016-130400","OFF-BI-10001757",9,0.80
4371,"CA-2016-130400","TEC-AC-10004633",5,0.20
4372,"CA-2016-130400","OFF-EN-10001453",3,0.20
4373,"CA-2016-130407","OFF-AR-10002240",2,0.00
4374,"CA-2016-130407","FUR-FU-10001967",2,0.00
4375,"CA-2016-130442","OFF-AP-10004859",3,0.20
4376,"CA-2016-130477","OFF-PA-10000019",2,0.00
4377,"CA-2016-130477","OFF-ST-10002583",2,0.00
4378,"CA-2016-130477","OFF-PA-10002947",3,0.00
4379,"CA-2016-130484","OFF-BI-10000088",8,0.70
4380,"CA-2016-130638","OFF-LA-10002195",9,0.00
4381,"CA-2016-130638","FUR-FU-10002116",4,0.00
4382,"CA-2016-130680","TEC-PH-10004833",4,0.20
4383,"CA-2016-130778","OFF-PA-10001509",5,0.00
4384,"CA-2016-130778","OFF-AP-10000595",2,0.00
4385,"CA-2016-130799","FUR-FU-10001852",4,0.00
4386,"CA-2016-130820","FUR-TA-10001768",4,0.40
4387,"CA-2016-130911","FUR-BO-10004357",3,0.50
4388,"CA-2016-130911","OFF-AR-10000475",2,0.20
4389,"CA-2016-130946","FUR-CH-10004540",4,0.30
4390,"CA-2016-130946","OFF-BI-10004995",4,0.80
4391,"CA-2016-130946","TEC-AC-10001990",9,0.20
4392,"CA-2016-131065","TEC-AC-10004145",2,0.00
4393,"CA-2016-131065","OFF-PA-10002479",1,0.00
4394,"CA-2016-131065","OFF-BI-10004970",2,0.00
4395,"CA-2016-131093","OFF-ST-10002790",5,0.20
4396,"CA-2016-131205","OFF-BI-10000315",6,0.00
4397,"CA-2016-131205","OFF-ST-10002583",4,0.00
4398,"CA-2016-131205","OFF-AR-10003469",3,0.00
4399,"CA-2016-131205","FUR-FU-10003347",3,0.00
4400,"CA-2016-131289","OFF-AR-10003056",2,0.00
4401,"CA-2016-131289","FUR-TA-10003954",6,0.20
4402,"CA-2016-131289","OFF-PA-10003363",7,0.00
4403,"CA-2016-131296","FUR-TA-10002622",2,0.30
4404,"CA-2016-131380","OFF-PA-10001243",1,0.00
4405,"CA-2016-131380","OFF-ST-10002485",4,0.00
4406,"CA-2016-131499","OFF-AP-10003779",1,0.00
4407,"CA-2016-131576","OFF-BI-10002852",3,0.00
4408,"CA-2016-131639","OFF-BI-10001636",2,0.20
4409,"CA-2016-131639","OFF-BI-10000948",1,0.20
4410,"CA-2016-131737","OFF-AP-10002945",3,0.00
4411,"CA-2016-131737","FUR-FU-10004306",5,0.00
4412,"CA-2016-131737","OFF-EN-10003055",5,0.00
4413,"CA-2016-131744","OFF-BI-10003910",2,0.70
4414,"CA-2016-131744","OFF-PA-10004610",2,0.20
4415,"CA-2016-131744","OFF-AP-10001394",3,0.20
4416,"CA-2016-131835","TEC-PH-10001760",3,0.00
4417,"CA-2016-131835","OFF-AP-10004487",2,0.00
4418,"CA-2016-131835","OFF-PA-10004071",1,0.00
4419,"CA-2016-131968","OFF-BI-10002852",2,0.70
4420,"CA-2016-131968","OFF-AP-10001058",3,0.20
4421,"CA-2016-132017","OFF-BI-10004001",2,0.80
4422,"CA-2016-132066","FUR-TA-10001539",1,0.40
4423,"CA-2016-132094","TEC-AC-10001109",2,0.20
4424,"CA-2016-132094","OFF-AR-10004165",3,0.20
4425,"CA-2016-132143","OFF-PA-10002713",7,0.00
4426,"CA-2016-132304","FUR-TA-10004619",7,0.00
4427,"CA-2016-132409","OFF-AR-10001919",1,0.20
4428,"CA-2016-132409","OFF-AP-10002082",2,0.20
4429,"CA-2016-132479","OFF-BI-10004584",7,0.80
4430,"CA-2016-132549","OFF-ST-10001325",7,0.00
4431,"CA-2016-132661","OFF-PA-10000482",10,0.00
4432,"CA-2016-132731","TEC-PH-10004120",6,0.20
4433,"CA-2016-132829","TEC-PH-10004539",3,0.20
4434,"CA-2016-132829","OFF-LA-10002945",9,0.20
4435,"CA-2016-132829","TEC-PH-10004345",3,0.20
4436,"CA-2016-132829","FUR-FU-10000206",2,0.60
4437,"CA-2016-132829","TEC-PH-10004912",3,0.20
4438,"CA-2016-132899","OFF-AR-10002833",2,0.00
4439,"CA-2016-132990","FUR-FU-10004864",2,0.20
4440,"CA-2016-132997","OFF-ST-10003479",3,0.00
4441,"CA-2016-132997","TEC-PH-10000586",4,0.00
4442,"CA-2016-132997","TEC-PH-10003811",3,0.00
4443,"CA-2016-132997","OFF-PA-10004983",2,0.00
4444,"CA-2016-132997","OFF-BI-10004318",2,0.20
4445,"CA-2016-133123","OFF-EN-10003055",3,0.20
4446,"CA-2016-133123","OFF-BI-10001031",2,0.70
4447,"CA-2016-133144","OFF-PA-10004971",3,0.00
4448,"CA-2016-133319","OFF-PA-10001815",4,0.00
4449,"CA-2016-133340","OFF-AP-10002311",1,0.10
4450,"CA-2016-133340","TEC-PH-10003988",1,0.00
4451,"CA-2016-133340","TEC-AC-10001109",2,0.00
4452,"CA-2016-133368","FUR-FU-10003374",8,0.20
4453,"CA-2016-133368","OFF-PA-10004039",2,0.20
4454,"CA-2016-133550","TEC-PH-10001079",1,0.00
4455,"CA-2016-133550","FUR-FU-10002918",3,0.00
4456,"CA-2016-133550","OFF-AP-10001005",4,0.10
4457,"CA-2016-133550","TEC-PH-10004042",4,0.00
4458,"CA-2016-133613","OFF-AR-10003829",3,0.00
4459,"CA-2016-133613","OFF-BI-10002003",2,0.00
4460,"CA-2016-133613","TEC-PH-10004539",3,0.00
4461,"CA-2016-133669","TEC-PH-10001305",8,0.40
4462,"CA-2016-133697","FUR-CH-10002372",1,0.30
4463,"CA-2016-133697","OFF-FA-10003112",4,0.20
4464,"CA-2016-133697","OFF-PA-10000726",7,0.20
4465,"CA-2016-133711","OFF-BI-10000666",3,0.00
4466,"CA-2016-133711","TEC-MA-10000010",8,0.00
4467,"CA-2016-133711","OFF-BI-10004352",5,0.00
4468,"CA-2016-133711","OFF-PA-10001685",7,0.00
4469,"CA-2016-133725","TEC-PH-10004165",9,0.20
4470,"CA-2016-133795","TEC-AC-10003832",3,0.00
4471,"CA-2016-133795","FUR-FU-10003731",4,0.00
4472,"CA-2016-133795","TEC-AC-10001465",2,0.00
4473,"CA-2016-133802","OFF-BI-10003291",6,0.20
4474,"CA-2016-133816","TEC-PH-10001795",2,0.40
4475,"CA-2016-133872","TEC-AC-10000521",2,0.20
4476,"CA-2016-133872","OFF-BI-10002082",4,0.70
4477,"CA-2016-133935","FUR-CH-10002880",9,0.20
4478,"CA-2016-133935","OFF-PA-10000100",9,0.00
4479,"CA-2016-133935","FUR-CH-10001215",2,0.20
4480,"CA-2016-134110","TEC-PH-10002350",3,0.20
4481,"CA-2016-134110","OFF-PA-10000697",4,0.20
4482,"CA-2016-134138","FUR-CH-10001545",2,0.00
4483,"CA-2016-134180","FUR-CH-10004886",7,0.30
4484,"CA-2016-134180","TEC-AC-10000892",1,0.20
4485,"CA-2016-134208","TEC-MA-10004458",4,0.00
4486,"CA-2016-134222","OFF-BI-10001658",6,0.70
4487,"CA-2016-134334","OFF-AR-10001770",3,0.00
4488,"CA-2016-134334","OFF-PA-10000791",1,0.00
4489,"CA-2016-134334","FUR-FU-10003274",6,0.00
4490,"CA-2016-134334","FUR-TA-10002356",3,0.30
4491,"CA-2016-134348","OFF-BI-10004967",7,0.70
4492,"CA-2016-134348","OFF-BI-10003727",5,0.70
4493,"CA-2016-134348","TEC-AC-10003447",2,0.20
4494,"CA-2016-134362","OFF-LA-10004853",4,0.20
4495,"CA-2016-134376","OFF-AP-10004532",3,0.00
4496,"CA-2016-134425","TEC-PH-10003555",5,0.00
4497,"CA-2016-134474","OFF-AR-10003958",2,0.20
4498,"CA-2016-134474","TEC-PH-10002923",2,0.20
4499,"CA-2016-134474","TEC-AC-10001714",6,0.20
4500,"CA-2016-134516","FUR-FU-10001546",2,0.20
4501,"CA-2016-134516","FUR-CH-10002880",1,0.20
4502,"CA-2016-134544","TEC-PH-10003800",2,0.20
4503,"CA-2016-134691","OFF-BI-10002393",2,0.80
4504,"CA-2016-134775","OFF-PA-10004734",7,0.00
4505,"CA-2016-134775","OFF-BI-10002225",3,0.20
4506,"CA-2016-134789","OFF-FA-10002280",6,0.00
4507,"CA-2016-134789","OFF-PA-10001934",4,0.00
4508,"CA-2016-134789","FUR-FU-10003268",4,0.00
4509,"CA-2016-134803","OFF-AP-10000891",2,0.00
4510,"CA-2016-134803","TEC-MA-10001972",2,0.20
4511,"CA-2016-134803","TEC-AC-10002217",7,0.00
4512,"CA-2016-134803","OFF-BI-10002215",4,0.20
4513,"CA-2016-134803","OFF-PA-10003790",8,0.00
4514,"CA-2016-134887","TEC-AC-10003832",5,0.00
4515,"CA-2016-134936","OFF-BI-10000174",6,0.70
4516,"CA-2016-134936","OFF-BI-10002103",2,0.70
4517,"CA-2016-134936","FUR-TA-10001086",6,0.50
4518,"CA-2016-135265","FUR-CH-10003061",4,0.20
4519,"CA-2016-135265","OFF-PA-10002923",1,0.00
4520,"CA-2016-135265","TEC-CO-10003763",5,0.20
4521,"CA-2016-135461","TEC-PH-10004094",5,0.20
4522,"CA-2016-135594","TEC-AC-10003038",7,0.20
4523,"CA-2016-135636","OFF-ST-10000676",5,0.20
4524,"CA-2016-135776","OFF-PA-10001295",2,0.00
4525,"CA-2016-135776","OFF-ST-10002743",2,0.00
4526,"CA-2016-135776","OFF-AR-10001246",3,0.00
4527,"CA-2016-135776","OFF-EN-10004773",2,0.00
4528,"CA-2016-135776","OFF-PA-10004327",1,0.00
4529,"CA-2016-135776","OFF-ST-10003470",4,0.00
4530,"CA-2016-135776","OFF-AR-10001231",2,0.00
4531,"CA-2016-135965","OFF-ST-10002370",6,0.00
4532,"CA-2016-136021","OFF-PA-10000551",3,0.00
4533,"CA-2016-136021","TEC-MA-10000423",6,0.20
4534,"CA-2016-136049","OFF-BI-10001267",3,0.70
4535,"CA-2016-136126","OFF-PA-10004327",4,0.00
4536,"CA-2016-136126","OFF-SU-10000898",5,0.00
4537,"CA-2016-136133","OFF-AP-10000576",9,0.00
4538,"CA-2016-136231","OFF-BI-10001597",7,0.70
4539,"CA-2016-136231","OFF-PA-10000327",3,0.20
4540,"CA-2016-136231","TEC-PH-10002660",2,0.20
4541,"CA-2016-136231","OFF-EN-10001099",3,0.20
4542,"CA-2016-136287","OFF-LA-10003148",3,0.00
4543,"CA-2016-136301","OFF-SU-10000151",3,0.00
4544,"CA-2016-136301","FUR-FU-10004712",2,0.00
4545,"CA-2016-136322","FUR-FU-10002878",2,0.20
4546,"CA-2016-136322","OFF-BI-10004817",8,0.70
4547,"CA-2016-136329","FUR-FU-10000723",4,0.00
4548,"CA-2016-136329","FUR-CH-10002335",2,0.10
4549,"CA-2016-136371","FUR-FU-10000221",4,0.00
4550,"CA-2016-136371","FUR-FU-10000409",1,0.00
4551,"CA-2016-136406","FUR-CH-10002024",2,0.20
4552,"CA-2016-136434","FUR-FU-10001196",3,0.00
4553,"CA-2016-136483","OFF-AR-10000940",2,0.20
4554,"CA-2016-136595","FUR-FU-10004671",3,0.60
4555,"CA-2016-136686","FUR-FU-10004864",6,0.00
4556,"CA-2016-136686","OFF-AP-10002350",3,0.00
4557,"CA-2016-136770","TEC-PH-10001530",2,0.40
4558,"CA-2016-136770","TEC-PH-10003580",2,0.40
4559,"CA-2016-136770","TEC-AC-10000420",5,0.20
4560,"CA-2016-136812","OFF-ST-10003470",4,0.00
4561,"CA-2016-136924","TEC-PH-10002262",8,0.20
4562,"CA-2016-136994","OFF-PA-10000575",2,0.00
4563,"CA-2016-137043","FUR-FU-10003664",6,0.00
4564,"CA-2016-137043","FUR-FU-10003664",3,0.00
4565,"CA-2016-137050","OFF-FA-10002988",7,0.00
4566,"CA-2016-137050","OFF-BI-10002160",3,0.20
4567,"CA-2016-137050","FUR-BO-10004695",4,0.20
4568,"CA-2016-137050","OFF-ST-10004634",1,0.00
4569,"CA-2016-137050","OFF-BI-10001031",2,0.20
4570,"CA-2016-137050","OFF-AR-10004999",7,0.00
4571,"CA-2016-137127","OFF-LA-10001641",3,0.00
4572,"CA-2016-137176","FUR-FU-10003832",4,0.60
4573,"CA-2016-137204","FUR-CH-10002304",2,0.20
4574,"CA-2016-137239","OFF-AP-10002439",2,0.20
4575,"CA-2016-137239","OFF-BI-10002827",2,0.70
4576,"CA-2016-137239","OFF-EN-10002230",2,0.20
4577,"CA-2016-137330","OFF-AR-10000246",7,0.00
4578,"CA-2016-137330","OFF-AP-10001492",7,0.00
4579,"CA-2016-137337","FUR-FU-10003347",8,0.00
4580,"CA-2016-137337","OFF-BI-10000632",2,0.20
4581,"CA-2016-137337","OFF-PA-10001934",2,0.00
4582,"CA-2016-137393","FUR-FU-10001617",4,0.00
4583,"CA-2016-137652","OFF-BI-10004099",8,0.70
4584,"CA-2016-137673","TEC-AC-10002345",8,0.00
4585,"CA-2016-137729","OFF-ST-10001505",1,0.00
4586,"CA-2016-137729","TEC-PH-10001433",3,0.20
4587,"CA-2016-137736","OFF-AR-10004999",7,0.00
4588,"CA-2016-137743","OFF-ST-10001780",2,0.20
4589,"CA-2016-137743","OFF-LA-10003663",4,0.20
4590,"CA-2016-137848","OFF-PA-10004285",9,0.00
4591,"CA-2016-137848","OFF-EN-10001137",4,0.00
4592,"CA-2016-137848","OFF-BI-10002225",3,0.20
4593,"CA-2016-137939","TEC-PH-10003589",5,0.00
4594,"CA-2016-138037","OFF-BI-10002982",5,0.20
4595,"CA-2016-138079","FUR-FU-10001475",5,0.00
4596,"CA-2016-138233","TEC-AC-10002001",3,0.00
4597,"CA-2016-138282","OFF-AP-10001366",8,0.00
4598,"CA-2016-138478","OFF-AR-10002240",3,0.00
4599,"CA-2016-138478","OFF-BI-10001120",3,0.20
4600,"CA-2016-138478","OFF-PA-10001801",6,0.00
4601,"CA-2016-138520","OFF-AR-10002399",4,0.00
4602,"CA-2016-138520","OFF-PA-10002713",5,0.00
4603,"CA-2016-138520","FUR-BO-10002268",6,0.20
4604,"CA-2016-138520","OFF-EN-10001137",2,0.00
4605,"CA-2016-138583","OFF-AR-10001860",3,0.20
4606,"CA-2016-138597","FUR-CH-10004997",3,0.00
4607,"CA-2016-138667","TEC-AC-10003063",2,0.20
4608,"CA-2016-138688","OFF-LA-10000240",2,0.00
4609,"CA-2016-138695","FUR-CH-10003833",8,0.20
4610,"CA-2016-138695","OFF-PA-10001667",13,0.20
4611,"CA-2016-138933","OFF-BI-10003355",1,0.20
4612,"CA-2016-138968","OFF-BI-10003529",2,0.20
4613,"CA-2016-138968","FUR-CH-10000309",4,0.20
4614,"CA-2016-139010","OFF-BI-10000174",4,0.20
4615,"CA-2016-139010","OFF-BI-10002309",7,0.20
4616,"CA-2016-139010","OFF-ST-10001809",5,0.00
4617,"CA-2016-139010","TEC-AC-10004227",1,0.00
4618,"CA-2016-139157","FUR-TA-10003238",1,0.40
4619,"CA-2016-139234","OFF-BI-10000773",2,0.80
4620,"CA-2016-139234","TEC-AC-10004510",2,0.20
4621,"CA-2016-139269","OFF-ST-10000689",9,0.00
4622,"CA-2016-139269","OFF-PA-10002893",2,0.00
4623,"CA-2016-139269","FUR-FU-10000755",4,0.00
4624,"CA-2016-139381","OFF-AP-10001271",4,0.00
4625,"CA-2016-139381","TEC-PH-10004924",4,0.00
4626,"CA-2016-139395","TEC-PH-10002103",7,0.00
4627,"CA-2016-139395","OFF-ST-10000885",2,0.00
4628,"CA-2016-139395","FUR-FU-10003724",4,0.00
4629,"CA-2016-139395","OFF-AR-10003732",5,0.00
4630,"CA-2016-139409","TEC-PH-10003988",4,0.00
4631,"CA-2016-139549","FUR-CH-10001802",4,0.20
4632,"CA-2016-139556","FUR-CH-10004983",3,0.10
4633,"CA-2016-139689","OFF-BI-10000145",3,0.70
4634,"CA-2016-139689","OFF-BI-10004781",4,0.70
4635,"CA-2016-139808","OFF-FA-10001883",12,0.00
4636,"CA-2016-139878","TEC-PH-10001336",2,0.00
4637,"CA-2016-139885","OFF-ST-10003324",6,0.00
4638,"CA-2016-139934","TEC-PH-10001552",7,0.20
4639,"CA-2016-139941","OFF-PA-10000241",3,0.00
4640,"CA-2016-139941","OFF-AP-10004036",3,0.00
4641,"CA-2016-139997","TEC-CO-10000971",5,0.00
4642,"CA-2016-140018","TEC-MA-10000752",7,0.70
4643,"CA-2016-140018","FUR-CH-10003817",3,0.30
4644,"CA-2016-140018","FUR-FU-10001876",3,0.20
4645,"CA-2016-140046","OFF-LA-10000305",3,0.00
4646,"CA-2016-140081","OFF-PA-10001745",8,0.20
4647,"CA-2016-140081","OFF-AP-10001058",2,0.20
4648,"CA-2016-140081","OFF-BI-10004826",6,0.70
4649,"CA-2016-140081","OFF-PA-10001870",3,0.20
4650,"CA-2016-140130","OFF-SU-10001218",2,0.00
4651,"CA-2016-140130","OFF-ST-10001128",3,0.00
4652,"CA-2016-140130","FUR-CH-10002084",3,0.00
4653,"CA-2016-140130","OFF-AR-10004269",3,0.00
4654,"CA-2016-140207","OFF-BI-10003963",5,0.20
4655,"CA-2016-140249","TEC-PH-10002584",2,0.20
4656,"CA-2016-140256","OFF-AR-10002255",2,0.00
4657,"CA-2016-140382","OFF-PA-10001019",1,0.00
4658,"CA-2016-140382","TEC-PH-10003012",7,0.20
4659,"CA-2016-140382","OFF-ST-10003638",4,0.00
4660,"CA-2016-140382","OFF-LA-10001934",3,0.00
4661,"CA-2016-140417","OFF-PA-10000380",9,0.20
4662,"CA-2016-140417","OFF-BI-10004828",1,0.70
4663,"CA-2016-140438","TEC-PH-10001750",3,0.00
4664,"CA-2016-140501","OFF-FA-10004076",2,0.00
4665,"CA-2016-140501","OFF-LA-10000248",5,0.00
4666,"CA-2016-140501","OFF-PA-10003129",3,0.00
4667,"CA-2016-140501","OFF-ST-10000060",5,0.00
4668,"CA-2016-140501","OFF-LA-10003510",4,0.00
4669,"CA-2016-140543","OFF-ST-10000563",6,0.00
4670,"CA-2016-140564","OFF-AR-10000034",8,0.00
4671,"CA-2016-140571","OFF-PA-10001954",2,0.00
4672,"CA-2016-140571","OFF-PA-10001954",14,0.00
4673,"CA-2016-140613","OFF-SU-10004261",5,0.00
4674,"CA-2016-140634","OFF-EN-10001099",2,0.20
4675,"CA-2016-140641","OFF-BI-10001191",5,0.70
4676,"CA-2016-140746","FUR-TA-10002903",1,0.30
4677,"CA-2016-140774","OFF-AR-10004022",3,0.00
4678,"CA-2016-140928","FUR-TA-10001095",4,0.45
4679,"CA-2016-140935","FUR-BO-10003966",2,0.00
4680,"CA-2016-140935","TEC-PH-10000562",2,0.00
4681,"CA-2016-140977","TEC-MA-10003493",1,0.50
4682,"CA-2016-141019","FUR-FU-10002937",1,0.20
4683,"CA-2016-141082","OFF-LA-10001474",4,0.00
4684,"CA-2016-141082","OFF-LA-10001404",1,0.00
4685,"CA-2016-141180","OFF-BI-10000301",4,0.70
4686,"CA-2016-141397","OFF-ST-10001469",3,0.00
4687,"CA-2016-141397","FUR-CH-10003846",2,0.20
4688,"CA-2016-141397","OFF-BI-10000320",3,0.20
4689,"CA-2016-141397","OFF-PA-10002986",7,0.00
4690,"CA-2016-141397","OFF-AP-10003971",2,0.00
